30100, 0.00576, 0.0001
30200, 0.00572, 0.0001
30300, 0.00613, 0.0001
30400, 0.00541, 0.0001
30500, 0.00634, 0.0001
30600, 0.00614, 0.0001
30700, 0.00570, 0.0001
30800, 0.00536, 0.0001
30900, 0.00625, 0.0001
31000, 0.00504, 0.0001
31100, 0.00569, 0.0001
31200, 0.00676, 0.0001
31300, 0.00593, 0.0001
31400, 0.00618, 0.0001
31500, 0.00651, 0.0001
31600, 0.00574, 0.0001
31700, 0.00557, 0.0001
31800, 0.00598, 0.0001
31900, 0.00633, 0.0001
32000, 0.00609, 0.0001
32100, 0.00571, 0.0001
32200, 0.00608, 0.0001
32300, 0.00581, 0.0001
32400, 0.00562, 0.0001
32500, 0.00629, 0.0001
32600, 0.00554, 0.0001
32700, 0.00537, 0.0001
32800, 0.00560, 0.0001
32900, 0.00550, 0.0001
33000, 0.00597, 0.0001
33100, 0.00579, 0.0001
33200, 0.00509, 0.0001
33300, 0.00549, 0.0001
33400, 0.00639, 0.0001
33500, 0.00594, 0.0001
33600, 0.00537, 0.0001
33700, 0.00541, 0.0001
33800, 0.00594, 0.0001
33900, 0.00644, 0.0001
34000, 0.00542, 0.0001
34100, 0.00574, 0.0001
34200, 0.00652, 0.0001
34300, 0.00530, 0.0001
34400, 0.00563, 0.0001
34500, 0.00617, 0.0001
34600, 0.00513, 0.0001
34700, 0.00547, 0.0001
34800, 0.00637, 0.0001
34900, 0.00549, 0.0001
35000, 0.00516, 0.0001
35100, 0.00502, 0.0001
35200, 0.00469, 0.0001
35300, 0.00600, 0.0001
35400, 0.00544, 0.0001
35500, 0.00585, 0.0001
35600, 0.00531, 0.0001
35700, 0.00505, 0.0001
35800, 0.00654, 0.0001
35900, 0.00647, 0.0001
36000, 0.00554, 0.0001
36100, 0.00470, 0.0001
36200, 0.00552, 0.0001
36300, 0.00652, 0.0001
36400, 0.00558, 0.0001
36500, 0.00554, 0.0001
36600, 0.00505, 0.0001
36700, 0.00581, 0.0001
36800, 0.00553, 0.0001
36900, 0.00533, 0.0001
37000, 0.00542, 0.0001
37100, 0.00510, 0.0001
37200, 0.00559, 0.0001
37300, 0.00480, 0.0001
37400, 0.00530, 0.0001
