12800, 0.00803, 0.02
12900, 0.00768, 0.02
13000, 0.00749, 0.02
13100, 0.00787, 0.02
13200, 0.00855, 0.02
13300, 0.00743, 0.02
13400, 0.00722, 0.02
13500, 0.00749, 0.02
13600, 0.00799, 0.02
13700, 0.00771, 0.02
13800, 0.00831, 0.02
13900, 0.00725, 0.02
14000, 0.00679, 0.02
14100, 0.00728, 0.02
14200, 0.00774, 0.02
14300, 0.00692, 0.02
14400, 0.00785, 0.02
14500, 0.00712, 0.02
14600, 0.00779, 0.02
14700, 0.00807, 0.02
14800, 0.00745, 0.02
14900, 0.00762, 0.02
15000, 0.00820, 0.02
15100, 0.00718, 0.02
15200, 0.00731, 0.02
15300, 0.00686, 0.02
15400, 0.00671, 0.02
15500, 0.00681, 0.02
15600, 0.00761, 0.02
15700, 0.00747, 0.02
15800, 0.00687, 0.02
15900, 0.00638, 0.02
16000, 0.00675, 0.02
16100, 0.00707, 0.02
16200, 0.00655, 0.02
16300, 0.00738, 0.02
16400, 0.00704, 0.02
16500, 0.00663, 0.02
16600, 0.00701, 0.02
16700, 0.00772, 0.02
16800, 0.00732, 0.02
16900, 0.00649, 0.02
17000, 0.00630, 0.02
17100, 0.00688, 0.02
17200, 0.00648, 0.02
17300, 0.00738, 0.02
17400, 0.00726, 0.02
17500, 0.00748, 0.02
17600, 0.00679, 0.02
17700, 0.00658, 0.02
17800, 0.00656, 0.02
17900, 0.00614, 0.02
18000, 0.00777, 0.02
18100, 0.00638, 0.02
18200, 0.00714, 0.02
18300, 0.00656, 0.02
18400, 0.00667, 0.02
18500, 0.00685, 0.02
18600, 0.00681, 0.02
18700, 0.00694, 0.02
18800, 0.00682, 0.02
18900, 0.00705, 0.02
19000, 0.00693, 0.02
19100, 0.00622, 0.02
19200, 0.00695, 0.02
19300, 0.00685, 0.02
19400, 0.00649, 0.02
19500, 0.00685, 0.02
19600, 0.00728, 0.02
19700, 0.00628, 0.02
19800, 0.00679, 0.02
19900, 0.00684, 0.02
20000, 0.00633, 0.02
20100, 0.00660, 0.02
20200, 0.00695, 0.02
20300, 0.00681, 0.02
20400, 0.00699, 0.02
20500, 0.00694, 0.02
20600, 0.00600, 0.02
20700, 0.00696, 0.02
20800, 0.00604, 0.02
20900, 0.00622, 0.02
21000, 0.00595, 0.02
21100, 0.00664, 0.02
21200, 0.00659, 0.02
21300, 0.00682, 0.02
21400, 0.00641, 0.02
21500, 0.00686, 0.02
21600, 0.00649, 0.02
21700, 0.00607, 0.02
21800, 0.00546, 0.02
21900, 0.00599, 0.02
22000, 0.00588, 0.02
22100, 0.00610, 0.02
22200, 0.00662, 0.02
22300, 0.00718, 0.02
22400, 0.00677, 0.02
22500, 0.00626, 0.02
22600, 0.00683, 0.02
22700, 0.00668, 0.02
22800, 0.00620, 0.02
22900, 0.00668, 0.02
23000, 0.00723, 0.02
23100, 0.00615, 0.02
23200, 0.00622, 0.02
23300, 0.00663, 0.02
23400, 0.00643, 0.02
23500, 0.00661, 0.02
23600, 0.00625, 0.02
23700, 0.00614, 0.02
23800, 0.00578, 0.02
23900, 0.00577, 0.02
24000, 0.00588, 0.02
24100, 0.00629, 0.02
24200, 0.00638, 0.02
24300, 0.00661, 0.02
24400, 0.00585, 0.02
24500, 0.00612, 0.02
24600, 0.00604, 0.02
24700, 0.00608, 0.02
24800, 0.00579, 0.02
24900, 0.00623, 0.02
25000, 0.00618, 0.02
25100, 0.00608, 0.02
25200, 0.00668, 0.02
25300, 0.00605, 0.02
25400, 0.00615, 0.02
25500, 0.00591, 0.02
25600, 0.00623, 0.02
25700, 0.00646, 0.02
25800, 0.00607, 0.02
25900, 0.00581, 0.02
26000, 0.00625, 0.02
26100, 0.00577, 0.02
26200, 0.00646, 0.02
26300, 0.00635, 0.02
26400, 0.00601, 0.02
26500, 0.00603, 0.02
26600, 0.00641, 0.02
26700, 0.00652, 0.02
26800, 0.00612, 0.02
26900, 0.00591, 0.02
27000, 0.00607, 0.02
27100, 0.00580, 0.02
27200, 0.00637, 0.02
27300, 0.00652, 0.02
27400, 0.00604, 0.02
27500, 0.00568, 0.02
27600, 0.00590, 0.02
27700, 0.00577, 0.02
27800, 0.00610, 0.02
27900, 0.00618, 0.02
28000, 0.00625, 0.02
28100, 0.00614, 0.02
28200, 0.00629, 0.02
28300, 0.00592, 0.02
28400, 0.00560, 0.02
28500, 0.00533, 0.02
28600, 0.00613, 0.02
28700, 0.00547, 0.02
28800, 0.00541, 0.02
28900, 0.00600, 0.02
29000, 0.00614, 0.02
29100, 0.00587, 0.02
29200, 0.00635, 0.02
29300, 0.00601, 0.02
29400, 0.00631, 0.02
29500, 0.00584, 0.02
29600, 0.00627, 0.02
29700, 0.00578, 0.02
29800, 0.00563, 0.02
29900, 0.00569, 0.02
30000, 0.00596, 0.02
30100, 0.00595, 0.02
30200, 0.00517, 0.02
30300, 0.00536, 0.02
30400, 0.00632, 0.02
30500, 0.00563, 0.02
30600, 0.00546, 0.02
30700, 0.00571, 0.02
30800, 0.00605, 0.02
30900, 0.00613, 0.02
31000, 0.00580, 0.02
31100, 0.00630, 0.02
31200, 0.00599, 0.02
31300, 0.00555, 0.02
31400, 0.00517, 0.02
31500, 0.00597, 0.02
31600, 0.00553, 0.02
31700, 0.00576, 0.02
31800, 0.00571, 0.02
31900, 0.00596, 0.02
32000, 0.00568, 0.02
32100, 0.00531, 0.02
32200, 0.00587, 0.02
32300, 0.00540, 0.02
32400, 0.00564, 0.02
32500, 0.00643, 0.02
32600, 0.00576, 0.02
32700, 0.00602, 0.02
32800, 0.00553, 0.02
32900, 0.00496, 0.02
33000, 0.00550, 0.02
33100, 0.00551, 0.02
33200, 0.00535, 0.02
33300, 0.00529, 0.02
33400, 0.00533, 0.02
33500, 0.00506, 0.02
33600, 0.00494, 0.02
33700, 0.00524, 0.02
33800, 0.00578, 0.02
33900, 0.00589, 0.02
34000, 0.00627, 0.02
34100, 0.00574, 0.02
34200, 0.00632, 0.02
34300, 0.00628, 0.02
34400, 0.00553, 0.02
34500, 0.00599, 0.02
34600, 0.00544, 0.02
34700, 0.00530, 0.02
34800, 0.00522, 0.02
34900, 0.00567, 0.02
35000, 0.00559, 0.02
35100, 0.00584, 0.02
35200, 0.00473, 0.02
35300, 0.00610, 0.02
35400, 0.00547, 0.02
35500, 0.00570, 0.02
35600, 0.00527, 0.02
35700, 0.00520, 0.02
35800, 0.00543, 0.02
35900, 0.00623, 0.02
36000, 0.00518, 0.02
36100, 0.00552, 0.02
36200, 0.00553, 0.02
36300, 0.00526, 0.02
36400, 0.00508, 0.02
36500, 0.00587, 0.02
36600, 0.00525, 0.02
36700, 0.00563, 0.02
36800, 0.00468, 0.02
36900, 0.00567, 0.02
37000, 0.00531, 0.02
37100, 0.00483, 0.02
37200, 0.00503, 0.02
37300, 0.00502, 0.02
37400, 0.00482, 0.02
37500, 0.00511, 0.02
37600, 0.00502, 0.02
37700, 0.00470, 0.02
37800, 0.00536, 0.02
37900, 0.00484, 0.02
38000, 0.00579, 0.02
38100, 0.00547, 0.02
38200, 0.00524, 0.02
38300, 0.00537, 0.02
38400, 0.00473, 0.02
38500, 0.00592, 0.02
38600, 0.00584, 0.02
38700, 0.00544, 0.02
38800, 0.00536, 0.02
38900, 0.00553, 0.02
39000, 0.00558, 0.02
39100, 0.00519, 0.02
39200, 0.00518, 0.02
39300, 0.00553, 0.02
39400, 0.00584, 0.02
39500, 0.00523, 0.02
39600, 0.00525, 0.02
39700, 0.00529, 0.02
39800, 0.00633, 0.02
39900, 0.00514, 0.02
40000, 0.00546, 0.02
40100, 0.00482, 0.02
40200, 0.00515, 0.02
40300, 0.00556, 0.02
40400, 0.00498, 0.02
40500, 0.00558, 0.02
40600, 0.00484, 0.02
40700, 0.00515, 0.02
40800, 0.00500, 0.02
40900, 0.00623, 0.02
41000, 0.00493, 0.02
41100, 0.00514, 0.02
41200, 0.00513, 0.02
41300, 0.00568, 0.02
41400, 0.00505, 0.02
41500, 0.00526, 0.02
41600, 0.00531, 0.02
41700, 0.00492, 0.02
41800, 0.00583, 0.02
41900, 0.00499, 0.02
42000, 0.00519, 0.02
42100, 0.00540, 0.02
42200, 0.00529, 0.02
42300, 0.00522, 0.02
42400, 0.00562, 0.02
42500, 0.00574, 0.02
42600, 0.00612, 0.02
42700, 0.00564, 0.02
42800, 0.00554, 0.02
42900, 0.00568, 0.02
43000, 0.00580, 0.02
43100, 0.00534, 0.02
43200, 0.00545, 0.02
43300, 0.00507, 0.02
43400, 0.00478, 0.02
43500, 0.00545, 0.02
43600, 0.00555, 0.02
43700, 0.00535, 0.02
43800, 0.00556, 0.02
43900, 0.00544, 0.02
44000, 0.00518, 0.02
44100, 0.00472, 0.02
44200, 0.00512, 0.02
44300, 0.00459, 0.02
44400, 0.00499, 0.02
44500, 0.00569, 0.02
44600, 0.00486, 0.02
44700, 0.00482, 0.02
44800, 0.00519, 0.02
44900, 0.00571, 0.02
45000, 0.00475, 0.02
45100, 0.00519, 0.02
45200, 0.00490, 0.02
45300, 0.00534, 0.02
45400, 0.00488, 0.02
45500, 0.00468, 0.02
45600, 0.00542, 0.02
45700, 0.00522, 0.02
45800, 0.00547, 0.02
45900, 0.00529, 0.02
46000, 0.00510, 0.02
46100, 0.00522, 0.02
46200, 0.00542, 0.02
46300, 0.00750, 0.02
46400, 0.00604, 0.02
46500, 0.00598, 0.02
46600, 0.00485, 0.02
46700, 0.00544, 0.02
46800, 0.00554, 0.02
46900, 0.00538, 0.02
47000, 0.00497, 0.02
47100, 0.00514, 0.02
47200, 0.00523, 0.02
47300, 0.00510, 0.02
47400, 0.00500, 0.02
47500, 0.00534, 0.02
47600, 0.00539, 0.02
47700, 0.00501, 0.02
47800, 0.00489, 0.02
47900, 0.00472, 0.02
48000, 0.00522, 0.02
48100, 0.00555, 0.02
48200, 0.00446, 0.02
48300, 0.00511, 0.02
48400, 0.00525, 0.02
48500, 0.00524, 0.02
48600, 0.00514, 0.02
48700, 0.00511, 0.02
48800, 0.00513, 0.02
48900, 0.00564, 0.02
49000, 0.00530, 0.02
49100, 0.00544, 0.02
49200, 0.00569, 0.02
49300, 0.00517, 0.02
49400, 0.00490, 0.02
49500, 0.00456, 0.02
49600, 0.00491, 0.02
49700, 0.00557, 0.02
49800, 0.00448, 0.02
49900, 0.00598, 0.02
50000, 0.00505, 0.02
